Subject,Image,NSED,SLJ
Sub178,NL20,Low,0
Sub178,NH01,High,1
Sub178,NH02,High,0
Sub178,NH03,High,0
Sub178,NH04,High,0
Sub178,NH05,High,0
Sub178,NH06,High,0
Sub178,NH07,High,0
Sub178,NH08,High,0
Sub178,NH09,High,0
Sub178,NH10,High,0
Sub178,NH11,High,0
Sub178,NH12,High,0
Sub178,NH13,High,0
Sub178,NH14,High,0
Sub178,NH15,High,0
Sub178,NH16,High,0
Sub178,NH17,High,1
Sub178,NH18,High,0
Sub178,NH19,High,0
Sub178,NH20,High,0
Sub179,NL01,Low,0
Sub179,NL02,Low,0
Sub179,NL03,Low,0
Sub179,NL04,Low,0
Sub179,NL05,Low,0
Sub179,NL06,Low,0
Sub179,NL07,Low,0
Sub179,NL08,Low,0
Sub179,NL09,Low,0
Sub179,NL10,Low,0
Sub179,NL11,Low,0
Sub179,NL12,Low,0
Sub179,NL13,Low,0
Sub179,NL14,Low,1
Sub179,NL15,Low,1
Sub179,NL16,Low,0
Sub179,NL17,Low,0
Sub179,NL18,Low,0
Sub179,NL19,Low,0
Sub179,NL20,Low,0
Sub179,NH01,High,1
Sub179,NH02,High,0
Sub179,NH03,High,0
Sub179,NH04,High,0
Sub179,NH05,High,0
Sub179,NH06,High,0
Sub179,NH07,High,0
Sub179,NH08,High,0
Sub179,NH09,High,0
Sub179,NH10,High,0
Sub179,NH11,High,0
Sub179,NH12,High,1
Sub179,NH13,High,0
Sub179,NH14,High,0
Sub179,NH15,High,0
Sub179,NH16,High,0
Sub179,NH17,High,0
Sub179,NH18,High,0
Sub179,NH19,High,0
Sub179,NH20,High,0
Sub180,NL01,Low,0
Sub180,NL02,Low,0
Sub180,NL03,Low,0
Sub180,NL04,Low,0
Sub180,NL05,Low,0
Sub180,NL06,Low,0
Sub180,NL07,Low,0
Sub180,NL08,Low,0
Sub180,NL09,Low,0
Sub180,NL10,Low,0
Sub180,NL11,Low,0
Sub180,NL12,Low,0
Sub180,NL13,Low,0
Sub180,NL14,Low,0
Sub180,NL15,Low,0
Sub180,NL16,Low,0
Sub180,NL17,Low,0
Sub180,NL18,Low,0
Sub180,NL19,Low,0
Sub180,NL20,Low,0
Sub180,NH01,High,0
Sub180,NH02,High,0
Sub180,NH03,High,0
Sub180,NH04,High,0
Sub180,NH05,High,0
Sub180,NH06,High,0
Sub180,NH07,High,0
Sub180,NH08,High,0
Sub180,NH09,High,0
Sub180,NH10,High,0
Sub180,NH11,High,0
Sub180,NH12,High,0
Sub180,NH13,High,0
Sub180,NH14,High,0
Sub180,NH15,High,0
Sub180,NH16,High,0
Sub180,NH17,High,0
Sub180,NH18,High,0
Sub180,NH19,High,0
Sub180,NH20,High,0
Sub181,NL01,Low,0
Sub181,NL02,Low,0
Sub181,NL03,Low,0
Sub181,NL04,Low,0
Sub181,NL05,Low,0
Sub181,NL06,Low,1
Sub181,NL07,Low,0
Sub181,NL08,Low,0
Sub181,NL09,Low,0
Sub181,NL10,Low,0
Sub181,NL11,Low,0
Sub181,NL12,Low,0
Sub181,NL13,Low,0
Sub181,NL14,Low,0
Sub181,NL15,Low,0
Sub181,NL16,Low,0
Sub181,NL17,Low,0
Sub181,NL18,Low,0
Sub181,NL19,Low,1
Sub181,NL20,Low,0
Sub181,NH01,High,0
Sub181,NH02,High,0
Sub181,NH03,High,0
Sub181,NH04,High,0
Sub181,NH05,High,0
Sub181,NH06,High,1
Sub181,NH07,High,0
Sub181,NH08,High,0
Sub181,NH09,High,0
Sub181,NH10,High,0
Sub181,NH11,High,0
Sub181,NH12,High,1
Sub181,NH13,High,0
Sub181,NH14,High,0
Sub181,NH15,High,1
Sub181,NH16,High,0
Sub181,NH17,High,0
Sub181,NH18,High,0
Sub181,NH19,High,0
Sub181,NH20,High,0
Sub182,NL01,Low,0
Sub182,NL02,Low,0
Sub182,NL03,Low,0
Sub182,NL04,Low,0
Sub182,NL05,Low,0
Sub182,NL06,Low,0
Sub182,NL07,Low,1
Sub182,NL08,Low,0
Sub182,NL09,Low,0
Sub182,NL10,Low,0
Sub182,NL11,Low,0
Sub182,NL12,Low,0
Sub182,NL13,Low,0
Sub182,NL14,Low,0
Sub182,NL15,Low,0
Sub182,NL16,Low,0
Sub182,NL17,Low,0
Sub182,NL18,Low,0
Sub182,NL19,Low,0
Sub182,NL20,Low,0
Sub182,NH01,High,0
Sub182,NH02,High,0
Sub182,NH03,High,1
Sub182,NH04,High,0
Sub182,NH05,High,0
Sub182,NH06,High,0
Sub182,NH07,High,0
Sub182,NH08,High,0
Sub182,NH09,High,1
Sub182,NH10,High,0
Sub182,NH11,High,0
Sub182,NH12,High,0
Sub182,NH13,High,1
Sub182,NH14,High,0
Sub182,NH15,High,0
Sub182,NH16,High,0
Sub182,NH17,High,0
Sub182,NH18,High,0
Sub182,NH19,High,0
Sub182,NH20,High,0
Sub183,NL01,Low,0
Sub183,NL02,Low,0
Sub183,NL03,Low,0
Sub183,NL04,Low,0
Sub183,NL05,Low,0
Sub183,NL06,Low,0
Sub183,NL07,Low,1
Sub183,NL08,Low,0
Sub183,NL09,Low,0
Sub183,NL10,Low,0
Sub183,NL11,Low,0
Sub183,NL12,Low,1
Sub183,NL13,Low,0
Sub183,NL14,Low,0
Sub183,NL15,Low,0
Sub183,NL16,Low,0
Sub183,NL17,Low,0
Sub183,NL18,Low,0
Sub183,NL19,Low,0
Sub183,NL20,Low,0
Sub183,NH01,High,0
Sub183,NH02,High,0
Sub183,NH03,High,0
Sub183,NH04,High,0
Sub183,NH05,High,0
Sub183,NH06,High,0
Sub183,NH07,High,0
Sub183,NH08,High,0
Sub183,NH09,High,0
Sub183,NH10,High,0
Sub183,NH11,High,0
Sub183,NH12,High,0
Sub183,NH13,High,0
Sub183,NH14,High,0
Sub183,NH15,High,0
Sub183,NH16,High,0
Sub183,NH17,High,0
Sub183,NH18,High,0
Sub183,NH19,High,0
Sub183,NH20,High,0
Sub184,NL01,Low,0
Sub184,NL02,Low,0
Sub184,NL03,Low,0
Sub184,NL04,Low,0
Sub184,NL05,Low,0
Sub184,NL06,Low,0
Sub184,NL07,Low,0
Sub184,NL08,Low,0
Sub184,NL09,Low,1
Sub184,NL10,Low,0
Sub184,NL11,Low,0
Sub184,NL12,Low,0
Sub184,NL13,Low,0
Sub184,NL14,Low,0
Sub184,NL15,Low,0
Sub184,NL16,Low,1
Sub184,NL17,Low,0
Sub184,NL18,Low,0
Sub184,NL19,Low,0
Sub184,NL20,Low,0
Sub184,NH01,High,1
Sub184,NH02,High,0
Sub184,NH03,High,0
Sub184,NH04,High,0
Sub184,NH05,High,0
Sub184,NH06,High,0
Sub184,NH07,High,0
Sub184,NH08,High,0
Sub184,NH09,High,1
Sub184,NH10,High,1
Sub184,NH11,High,0
Sub184,NH12,High,0
Sub184,NH13,High,0
Sub184,NH14,High,0
Sub184,NH15,High,0
Sub184,NH16,High,0
Sub184,NH17,High,0
Sub184,NH18,High,0
Sub184,NH19,High,0
Sub184,NH20,High,0
Sub185,NL01,Low,0
Sub185,NL02,Low,0
Sub185,NL03,Low,0
Sub185,NL04,Low,0
Sub185,NL05,Low,0
Sub185,NL06,Low,0
Sub185,NL07,Low,0
Sub185,NL08,Low,0
Sub185,NL09,Low,0
Sub185,NL10,Low,0
Sub185,NL11,Low,0
Sub185,NL12,Low,0
Sub185,NL13,Low,0
Sub185,NL14,Low,0
Sub185,NL15,Low,0
Sub185,NL16,Low,0
Sub185,NL17,Low,1
Sub185,NL18,Low,0
Sub185,NL19,Low,0
Sub185,NL20,Low,0
Sub185,NH01,High,0
Sub185,NH02,High,0
Sub185,NH03,High,0
Sub185,NH04,High,0
Sub185,NH05,High,0
Sub185,NH06,High,0
Sub185,NH07,High,0
Sub185,NH08,High,0
Sub185,NH09,High,0
Sub185,NH10,High,0
Sub185,NH11,High,1
Sub185,NH12,High,0
Sub185,NH13,High,0
Sub185,NH14,High,0
Sub185,NH15,High,0
Sub185,NH16,High,0
Sub185,NH17,High,0
Sub185,NH18,High,0
Sub185,NH19,High,0
Sub185,NH20,High,0
Sub186,NL01,Low,0
Sub186,NL02,Low,0
Sub186,NL03,Low,0
Sub186,NL04,Low,0
Sub186,NL05,Low,0
Sub186,NL06,Low,0
Sub186,NL07,Low,0
Sub186,NL08,Low,0
Sub186,NL09,Low,0
Sub186,NL10,Low,0
Sub186,NL11,Low,0
Sub186,NL12,Low,0
Sub186,NL13,Low,0
Sub186,NL14,Low,0
Sub186,NL15,Low,0
Sub186,NL16,Low,0
Sub186,NL17,Low,0
Sub186,NL18,Low,0
Sub186,NL19,Low,0
Sub186,NL20,Low,0
Sub186,NH01,High,0
Sub186,NH02,High,0
Sub186,NH03,High,0
Sub186,NH04,High,0
Sub186,NH05,High,0
Sub186,NH06,High,0
Sub186,NH07,High,0
Sub186,NH08,High,1
Sub186,NH09,High,0
Sub186,NH10,High,0
Sub186,NH11,High,0
Sub186,NH12,High,0
Sub186,NH13,High,0
Sub186,NH14,High,0
Sub186,NH15,High,0
Sub186,NH16,High,0
Sub186,NH17,High,0
Sub186,NH18,High,0
Sub186,NH19,High,0
Sub186,NH20,High,0
Sub187,NL01,Low,0
Sub187,NL02,Low,0
Sub187,NL03,Low,1
Sub187,NL04,Low,0
Sub187,NL05,Low,1
Sub187,NL06,Low,0
Sub187,NL07,Low,0
Sub187,NL08,Low,0
Sub187,NL09,Low,0
Sub187,NL10,Low,0
Sub187,NL11,Low,0
Sub187,NL12,Low,0
Sub187,NL13,Low,1
Sub187,NL14,Low,0
Sub187,NL15,Low,0
Sub187,NL16,Low,1
Sub187,NL17,Low,0
Sub187,NL18,Low,0
Sub187,NL19,Low,0
Sub187,NL20,Low,0
Sub187,NH01,High,0
Sub187,NH02,High,0
Sub187,NH03,High,0
Sub187,NH04,High,0
Sub187,NH05,High,0
Sub187,NH06,High,0
Sub187,NH07,High,0
Sub187,NH08,High,0
Sub187,NH09,High,0
Sub187,NH10,High,0
Sub187,NH11,High,1
Sub187,NH12,High,1
Sub187,NH13,High,0
Sub187,NH14,High,0
Sub187,NH15,High,0
Sub187,NH16,High,0
Sub187,NH17,High,0
Sub187,NH18,High,1
Sub187,NH19,High,1
Sub187,NH20,High,0
Sub188,NL01,Low,1
Sub188,NL02,Low,0
Sub188,NL03,Low,0
Sub188,NL04,Low,0
Sub188,NL05,Low,0
Sub188,NL06,Low,0
Sub188,NL07,Low,0
Sub188,NL08,Low,0
Sub188,NL09,Low,0
Sub188,NL10,Low,0
Sub188,NL11,Low,0
Sub188,NL12,Low,0
Sub188,NL13,Low,0
Sub188,NL14,Low,1
Sub188,NL15,Low,0
Sub188,NL16,Low,0
Sub188,NL17,Low,0
Sub188,NL18,Low,1
Sub188,NL19,Low,0
Sub188,NL20,Low,0
Sub188,NH01,High,1
Sub188,NH02,High,0
Sub188,NH03,High,0
Sub188,NH04,High,0
Sub188,NH05,High,0
Sub188,NH06,High,0
Sub188,NH07,High,1
Sub188,NH08,High,1
Sub188,NH09,High,0
Sub188,NH10,High,0
Sub188,NH11,High,1
Sub188,NH12,High,0
Sub188,NH13,High,0
Sub188,NH14,High,0
Sub188,NH15,High,0
Sub188,NH16,High,1
Sub188,NH17,High,0
Sub188,NH18,High,0
Sub188,NH19,High,0
Sub188,NH20,High,1
Sub189,NL01,Low,0
Sub189,NL02,Low,0
Sub189,NL03,Low,0
Sub189,NL04,Low,0
Sub189,NL05,Low,0
Sub189,NL06,Low,0
Sub189,NL07,Low,0
Sub189,NL08,Low,0
Sub189,NL09,Low,0
Sub189,NL10,Low,1
Sub189,NL11,Low,0
Sub189,NL12,Low,0
Sub189,NL13,Low,0
Sub189,NL14,Low,0
Sub189,NL15,Low,0
Sub189,NL16,Low,0
Sub189,NL17,Low,0
Sub189,NL18,Low,0
Sub189,NL19,Low,0
Sub189,NL20,Low,0
Sub189,NH01,High,0
Sub189,NH02,High,0
Sub189,NH03,High,0
Sub189,NH04,High,0
Sub189,NH05,High,0
Sub189,NH06,High,0
Sub189,NH07,High,0
Sub189,NH08,High,0
Sub189,NH09,High,0
Sub189,NH10,High,0
Sub189,NH11,High,1
Sub189,NH12,High,0
Sub189,NH13,High,0
Sub189,NH14,High,0
Sub189,NH15,High,0
Sub189,NH16,High,0
Sub189,NH17,High,0
Sub189,NH18,High,0
Sub189,NH19,High,0
Sub189,NH20,High,0
Sub190,NL01,Low,0
Sub190,NL02,Low,0
Sub190,NL03,Low,0
Sub190,NL04,Low,0
Sub190,NL05,Low,0
Sub190,NL06,Low,0
Sub190,NL07,Low,0
Sub190,NL08,Low,0
Sub190,NL09,Low,0
Sub190,NL10,Low,0
Sub190,NL11,Low,0
Sub190,NL12,Low,0
Sub190,NL13,Low,0
Sub190,NL14,Low,0
Sub190,NL15,Low,0
Sub190,NL16,Low,0
Sub190,NL17,Low,0
Sub190,NL18,Low,0
Sub190,NL19,Low,0
Sub190,NL20,Low,0
Sub190,NH01,High,0
Sub190,NH02,High,0
Sub190,NH03,High,0
Sub190,NH04,High,0
Sub190,NH05,High,0
Sub190,NH06,High,0
Sub190,NH07,High,0
Sub190,NH08,High,0
Sub190,NH09,High,0
Sub190,NH10,High,0
Sub190,NH11,High,0
Sub190,NH12,High,0
Sub190,NH13,High,0
Sub190,NH14,High,0
Sub190,NH15,High,0
Sub190,NH16,High,0
Sub190,NH17,High,0
Sub190,NH18,High,0
Sub190,NH19,High,0
Sub190,NH20,High,0
Sub191,NL01,Low,0
Sub191,NL02,Low,0
Sub191,NL03,Low,0
Sub191,NL04,Low,0
Sub191,NL05,Low,0
Sub191,NL06,Low,0
Sub191,NL07,Low,0
Sub191,NL08,Low,0
Sub191,NL09,Low,0
Sub191,NL10,Low,0
Sub191,NL11,Low,0
Sub191,NL12,Low,0
Sub191,NL13,Low,1
Sub191,NL14,Low,0
Sub191,NL15,Low,0
Sub191,NL16,Low,0
Sub191,NL17,Low,0
Sub191,NL18,Low,0
Sub191,NL19,Low,0
Sub191,NL20,Low,0
Sub191,NH01,High,0
Sub191,NH02,High,0
Sub191,NH03,High,0
Sub191,NH04,High,0
Sub191,NH05,High,0
Sub191,NH06,High,0
Sub191,NH07,High,0
Sub191,NH08,High,0
Sub191,NH09,High,0
Sub191,NH10,High,1
Sub191,NH11,High,0
Sub191,NH12,High,0
Sub191,NH13,High,0
Sub191,NH14,High,1
Sub191,NH15,High,0
Sub191,NH16,High,0
Sub191,NH17,High,0
Sub191,NH18,High,0
Sub191,NH19,High,1
Sub191,NH20,High,0
Sub192,NL01,Low,0
Sub192,NL02,Low,0
Sub192,NL03,Low,0
Sub192,NL04,Low,0
Sub192,NL05,Low,0
Sub192,NL06,Low,1
Sub192,NL07,Low,0
Sub192,NL08,Low,1
Sub192,NL09,Low,0
Sub192,NL10,Low,0
Sub192,NL11,Low,0
Sub192,NL12,Low,0
Sub192,NL13,Low,0
Sub192,NL14,Low,0
Sub192,NL15,Low,0
Sub192,NL16,Low,0
Sub192,NL17,Low,0
Sub192,NL18,Low,1
Sub192,NL19,Low,0
Sub192,NL20,Low,0
Sub192,NH01,High,0
Sub192,NH02,High,0
Sub192,NH03,High,0
Sub192,NH04,High,0
Sub192,NH05,High,0
Sub192,NH06,High,0
Sub192,NH07,High,0
Sub192,NH08,High,0
Sub192,NH09,High,0
Sub192,NH10,High,1
Sub192,NH11,High,0
Sub192,NH12,High,0
Sub192,NH13,High,0
Sub192,NH14,High,1
Sub192,NH15,High,0
Sub192,NH16,High,1
Sub192,NH17,High,0
Sub192,NH18,High,0
Sub192,NH19,High,0
Sub192,NH20,High,0
Sub193,NL01,Low,0
Sub193,NL02,Low,0
Sub193,NL03,Low,1
Sub193,NL04,Low,0
Sub193,NL05,Low,0
Sub193,NL06,Low,1
Sub193,NL07,Low,0
Sub193,NL08,Low,0
Sub193,NL09,Low,0
Sub193,NL10,Low,0
Sub193,NL11,Low,0
Sub193,NL12,Low,0
Sub193,NL13,Low,0
Sub193,NL14,Low,0
Sub193,NL15,Low,0
Sub193,NL16,Low,0
Sub193,NL17,Low,1
Sub193,NL18,Low,0
Sub193,NL19,Low,0
Sub193,NL20,Low,0
Sub193,NH01,High,0
Sub193,NH02,High,0
Sub193,NH03,High,0
Sub193,NH04,High,0
Sub193,NH05,High,0
Sub193,NH06,High,1
Sub193,NH07,High,0
Sub193,NH08,High,0
Sub193,NH09,High,0
Sub193,NH10,High,0
Sub193,NH11,High,0
Sub193,NH12,High,0
Sub193,NH13,High,0
Sub193,NH14,High,0
Sub193,NH15,High,0
Sub193,NH16,High,0
Sub193,NH17,High,0
Sub193,NH18,High,0
Sub193,NH19,High,0
Sub193,NH20,High,0
Sub194,NL01,Low,0
Sub194,NL02,Low,0
Sub194,NL03,Low,0
Sub194,NL04,Low,0
Sub194,NL05,Low,0
Sub194,NL06,Low,0
Sub194,NL07,Low,0
Sub194,NL08,Low,0
Sub194,NL09,Low,1
Sub194,NL10,Low,0
Sub194,NL11,Low,0
Sub194,NL12,Low,0
Sub194,NL13,Low,0
Sub194,NL14,Low,0
Sub194,NL15,Low,0
Sub194,NL16,Low,0
Sub194,NL17,Low,0
Sub194,NL18,Low,0
Sub194,NL19,Low,0
Sub194,NL20,Low,0
Sub194,NH01,High,0
Sub194,NH02,High,0
Sub194,NH03,High,0
Sub194,NH04,High,0
Sub194,NH05,High,0
Sub194,NH06,High,0
Sub194,NH07,High,0
Sub194,NH08,High,0
Sub194,NH09,High,0
Sub194,NH10,High,1
Sub194,NH11,High,1
Sub194,NH12,High,0
Sub194,NH13,High,1
Sub194,NH14,High,0
Sub194,NH15,High,0
Sub194,NH16,High,0
Sub194,NH17,High,0
Sub194,NH18,High,0
Sub194,NH19,High,0
Sub194,NH20,High,1
Sub195,NL01,Low,0
Sub195,NL02,Low,1
Sub195,NL03,Low,0
Sub195,NL04,Low,0
Sub195,NL05,Low,1
Sub195,NL06,Low,0
Sub195,NL07,Low,1
Sub195,NL08,Low,1
Sub195,NL09,Low,0
Sub195,NL10,Low,0
Sub195,NL11,Low,0
Sub195,NL12,Low,1
Sub195,NL13,Low,0
Sub195,NL14,Low,0
Sub195,NL15,Low,0
Sub195,NL16,Low,1
Sub195,NL17,Low,0
Sub195,NL18,Low,1
Sub195,NL19,Low,0
Sub195,NL20,Low,0
Sub195,NH01,High,0
Sub195,NH02,High,1
Sub195,NH03,High,1
Sub195,NH04,High,0
Sub195,NH05,High,1
Sub195,NH06,High,0
Sub195,NH07,High,0
Sub195,NH08,High,0
Sub195,NH09,High,1
Sub195,NH10,High,0
Sub195,NH11,High,0
Sub195,NH12,High,1
Sub195,NH13,High,0
Sub195,NH14,High,0
Sub195,NH15,High,0
Sub195,NH16,High,0
Sub195,NH17,High,1
Sub195,NH18,High,0
Sub195,NH19,High,0
Sub195,NH20,High,0
Sub196,NL01,Low,0
Sub196,NL02,Low,0
Sub196,NL03,Low,0
Sub196,NL04,Low,0
Sub196,NL05,Low,0
Sub196,NL06,Low,0
Sub196,NL07,Low,1
Sub196,NL08,Low,0
Sub196,NL09,Low,0
Sub196,NL10,Low,0
Sub196,NL11,Low,0
Sub196,NL12,Low,1
Sub196,NL13,Low,0
Sub196,NL14,Low,0
Sub196,NL15,Low,0
Sub196,NL16,Low,0
Sub196,NL17,Low,1
Sub196,NL18,Low,0
Sub196,NL19,Low,0
Sub196,NL20,Low,0
Sub196,NH01,High,1
Sub196,NH02,High,0
Sub196,NH03,High,0
Sub196,NH04,High,0
Sub196,NH05,High,0
Sub196,NH06,High,1
Sub196,NH07,High,1
Sub196,NH08,High,0
Sub196,NH09,High,0
Sub196,NH10,High,0
Sub196,NH11,High,1
Sub196,NH12,High,0
Sub196,NH13,High,0
Sub196,NH14,High,0
Sub196,NH15,High,0
Sub196,NH16,High,0
Sub196,NH17,High,0
Sub196,NH18,High,0
Sub196,NH19,High,0
Sub196,NH20,High,0
Sub197,NL01,Low,0
Sub197,NL02,Low,0
Sub197,NL03,Low,0
Sub197,NL04,Low,0
Sub197,NL05,Low,1
Sub197,NL06,Low,0
Sub197,NL07,Low,0
Sub197,NL08,Low,0
Sub197,NL09,Low,0
Sub197,NL10,Low,0
Sub197,NL11,Low,0
Sub197,NL12,Low,0
Sub197,NL13,Low,0
Sub197,NL14,Low,1
Sub197,NL15,Low,0
Sub197,NL16,Low,0
Sub197,NL17,Low,0
Sub197,NL18,Low,1
Sub197,NL19,Low,1
Sub197,NL20,Low,0
Sub197,NH01,High,0
Sub197,NH02,High,0
Sub197,NH03,High,0
Sub197,NH04,High,0
Sub197,NH05,High,1
Sub197,NH06,High,1
Sub197,NH07,High,0
Sub197,NH08,High,0
Sub197,NH09,High,0
Sub197,NH10,High,0
Sub197,NH11,High,0
Sub197,NH12,High,0
Sub197,NH13,High,0
Sub197,NH14,High,0
Sub197,NH15,High,1
Sub197,NH16,High,1
Sub197,NH17,High,1
Sub197,NH18,High,0
Sub197,NH19,High,0
Sub197,NH20,High,0
Sub198,NL01,Low,0
Sub198,NL02,Low,0
Sub198,NL03,Low,0
Sub198,NL04,Low,0
Sub198,NL05,Low,0
Sub198,NL06,Low,0
Sub198,NL07,Low,0
Sub198,NL08,Low,0
Sub198,NL09,Low,0
Sub198,NL10,Low,0
Sub198,NL11,Low,0
Sub198,NL12,Low,0
Sub198,NL13,Low,0
Sub198,NL14,Low,0
Sub198,NL15,Low,0
Sub198,NL16,Low,0
Sub198,NL17,Low,0
Sub198,NL18,Low,1
Sub198,NL19,Low,0
Sub198,NL20,Low,0
Sub198,NH01,High,0
Sub198,NH02,High,0
Sub198,NH03,High,0
Sub198,NH04,High,0
Sub198,NH05,High,0
Sub198,NH06,High,0
Sub198,NH07,High,0
Sub198,NH08,High,0
Sub198,NH09,High,0
Sub198,NH10,High,1
Sub198,NH11,High,0
Sub198,NH12,High,0
Sub198,NH13,High,0
Sub198,NH14,High,0
Sub198,NH15,High,0
Sub198,NH16,High,0
Sub198,NH17,High,0
Sub198,NH18,High,0
Sub198,NH19,High,0
Sub198,NH20,High,0
Sub199,NL01,Low,0
Sub199,NL02,Low,1
Sub199,NL03,Low,0
Sub199,NL04,Low,0
Sub199,NL05,Low,0
Sub199,NL06,Low,0
Sub199,NL07,Low,0
Sub199,NL08,Low,0
Sub199,NL09,Low,0
Sub199,NL10,Low,0
Sub199,NL11,Low,0
Sub199,NL12,Low,0
Sub199,NL13,Low,0
Sub199,NL14,Low,0
Sub199,NL15,Low,0
Sub199,NL16,Low,0
Sub199,NL17,Low,0
Sub199,NL18,Low,0
Sub199,NL19,Low,0
Sub199,NL20,Low,0
Sub199,NH01,High,0
Sub199,NH02,High,0
Sub199,NH03,High,1
Sub199,NH04,High,0
Sub199,NH05,High,0
Sub199,NH06,High,1
Sub199,NH07,High,0
Sub199,NH08,High,0
Sub199,NH09,High,0
Sub199,NH10,High,0
Sub199,NH11,High,0
Sub199,NH12,High,1
Sub199,NH13,High,0
Sub199,NH14,High,0
Sub199,NH15,High,0
Sub199,NH16,High,0
Sub199,NH17,High,1
Sub199,NH18,High,0
Sub199,NH19,High,0
Sub199,NH20,High,1
Sub200,NL01,Low,0
Sub200,NL02,Low,0
Sub200,NL03,Low,0
Sub200,NL04,Low,0
Sub200,NL05,Low,0
Sub200,NL06,Low,0
Sub200,NL07,Low,0
Sub200,NL08,Low,0
Sub200,NL09,Low,0
Sub200,NL10,Low,0
Sub200,NL11,Low,0
Sub200,NL12,Low,0
Sub200,NL13,Low,0
Sub200,NL14,Low,0
Sub200,NL15,Low,0
Sub200,NL16,Low,0
Sub200,NL17,Low,0
Sub200,NL18,Low,1
Sub200,NL19,Low,0
Sub200,NL20,Low,0
Sub200,NH01,High,0
Sub200,NH02,High,0
Sub200,NH03,High,0
Sub200,NH04,High,0
Sub200,NH05,High,0
Sub200,NH06,High,0
Sub200,NH07,High,0
Sub200,NH08,High,0
Sub200,NH09,High,0
Sub200,NH10,High,0
Sub200,NH11,High,1
Sub200,NH12,High,1
Sub200,NH13,High,0
Sub200,NH14,High,0
Sub200,NH15,High,0
Sub200,NH16,High,0
Sub200,NH17,High,0
Sub200,NH18,High,1
Sub200,NH19,High,0
Sub200,NH20,High,0
